design,population,design_type,n,mode,y,true_total,mean_nht,true_var_nht,E_vLM_q2,ratio_vLM_q2,relbias_vLM_q2,E_vLM_q3,ratio_vLM_q3,relbias_vLM_q3,E_vLM_q4,ratio_vLM_q4,relbias_vLM_q4,E_vLM_q5,ratio_vLM_q5,relbias_vLM_q5,E_vLM_q8,ratio_vLM_q8,relbias_vLM_q8,E_VarB_a00,ratio_VarB_a00,relbias_VarB_a00,E_VarB_a02,ratio_VarB_a02,relbias_VarB_a02,E_VarB_a025,ratio_VarB_a025,relbias_VarB_a025,E_VarB_a03,ratio_VarB_a03,relbias_VarB_a03,E_VarB_a035,ratio_VarB_a035,relbias_VarB_a035,E_VarB_a04,ratio_VarB_a04,relbias_VarB_a04,E_VarB_a05,ratio_VarB_a05,relbias_VarB_a05,E_VarB_a075,ratio_VarB_a075,relbias_VarB_a075,E_VarB_a10,ratio_VarB_a10,relbias_VarB_a10,best_lm_q,best_lm_value,best_lm_ratio,best_lm_relbias,best_varb_alpha_name,best_varb_value,best_varb_ratio,best_varb_relbias
meuse_initial_5_up,meuse,initial,5,up,z,503.09999999999997,503.10000053712594,10462.44942565605,20434.5143663978,1.9531290938705255,0.9531290938705255,18135.10584404006,1.7333518286424494,0.7333518286424494,16426.987417077202,1.57009001895817,0.5700900189581699,10513.271946929408,1.0048576121332287,0.0048576121332286615,10513.271946929408,1.0048576121332287,0.0048576121332286615,3241.549305279027,0.30982699876475295,-0.690173001235247,7623.692883023088,0.7286718982199566,-0.2713281017800434,9579.850737237492,0.9156412946423189,-0.08435870535768109,11880.257375363253,1.135513959688106,0.1355139596881061,14524.912797400371,1.388289893357318,0.388289893357318,17513.817003348846,1.6739690956499547,0.6739690956499547,24524.371766979864,2.344037306105502,1.344037306105502,48075.11239450613,4.595015033154301,3.5950150331543007,80232.07261981632,7.668574475788718,6.668574475788718,5,10513.271946929408,1.0048576121332287,0.0048576121332286615,025,9579.850737237492,0.9156412946423189,-0.08435870535768109
regular_best_20_ep,regular,best,20,ep,z,2999.3156558692144,2999.3156558692153,22910.68073108713,31838.324869674576,1.3896717100366935,0.38967171003669354,25072.73569660945,1.094368866246242,0.09436886624624208,25644.41760482578,1.1193215036177115,0.11932150361771154,27719.60401111394,1.2098987514369952,0.2098987514369952,39065.48446217604,1.705121070853592,0.705121070853592,35621.40206080333,1.5547945728417065,0.5547945728417065,35621.40206080334,1.554794572841707,0.554794572841707,35621.40206080333,1.5547945728417065,0.5547945728417065,35621.402060803324,1.5547945728417063,0.5547945728417063,35621.40206080333,1.5547945728417065,0.5547945728417065,35621.40206080333,1.5547945728417065,0.5547945728417065,35621.40206080333,1.5547945728417065,0.5547945728417065,35621.40206080333,1.5547945728417065,0.5547945728417065,35621.40206080333,1.5547945728417065,0.5547945728417065,3,25072.73569660945,1.094368866246242,0.09436886624624208,03,35621.402060803324,1.5547945728417063,0.5547945728417063
regular_best_20_ep,regular,best,20,ep,plane,2999.3156558692144,2999.3156558692153,22910.68073108713,31838.324869674576,1.3896717100366935,0.38967171003669354,25072.73569660945,1.094368866246242,0.09436886624624208,25644.41760482578,1.1193215036177115,0.11932150361771154,27719.60401111394,1.2098987514369952,0.2098987514369952,39065.48446217604,1.705121070853592,0.705121070853592,35621.40206080333,1.5547945728417065,0.5547945728417065,35621.40206080334,1.554794572841707,0.554794572841707,35621.40206080333,1.5547945728417065,0.5547945728417065,35621.402060803324,1.5547945728417063,0.5547945728417063,35621.40206080333,1.5547945728417065,0.5547945728417065,35621.40206080333,1.5547945728417065,0.5547945728417065,35621.40206080333,1.5547945728417065,0.5547945728417065,35621.40206080333,1.5547945728417065,0.5547945728417065,35621.40206080333,1.5547945728417065,0.5547945728417065,3,25072.73569660945,1.094368866246242,0.09436886624624208,03,35621.402060803324,1.5547945728417063,0.5547945728417063
regular_best_20_ep,regular,best,20,ep,peak,7370.716937770997,7370.716937770996,8370.546348777345,248805.79092871203,29.723960726297655,28.723960726297655,226098.7690411195,27.011231957893038,26.011231957893038,212512.65444854528,25.38814619664417,24.38814619664417,210186.9233343514,25.110299205863978,24.110299205863978,195426.39976500176,23.346910897106135,22.346910897106135,37790.708525532835,4.51472424270762,3.5147242427076204,37790.70852553285,4.514724242707622,3.514724242707622,37790.708525532835,4.51472424270762,3.5147242427076204,37790.708525532835,4.51472424270762,3.5147242427076204,37790.708525532835,4.51472424270762,3.5147242427076204,37790.70852553284,4.514724242707621,3.5147242427076213,37790.708525532835,4.51472424270762,3.5147242427076204,37790.708525532835,4.51472424270762,3.5147242427076204,37790.708525532835,4.51472424270762,3.5147242427076204,8,195426.39976500176,23.346910897106135,22.346910897106135,00,37790.708525532835,4.51472424270762,3.5147242427076204
regular_best_20_ep,regular,best,20,ep,bird,7179.306655465731,7179.30665546573,36627.95952455807,211378.12669727913,5.770950100443235,4.770950100443235,198020.3777170144,5.406262873700268,4.406262873700268,193886.70111458478,5.293407102969765,4.293407102969765,196600.51281725787,5.367498363796172,4.367498363796172,195022.39989185697,5.32441343780288,4.32441343780288,34513.32430339807,0.9422671847242216,-0.05773281527577845,34513.324303398076,0.9422671847242217,-0.05773281527577834,34513.32430339807,0.9422671847242216,-0.05773281527577845,34513.32430339807,0.9422671847242216,-0.05773281527577845,34513.32430339807,0.9422671847242216,-0.05773281527577845,34513.324303398076,0.9422671847242217,-0.05773281527577834,34513.32430339807,0.9422671847242216,-0.05773281527577845,34513.32430339807,0.9422671847242216,-0.05773281527577845,34513.32430339807,0.9422671847242216,-0.05773281527577845,4,193886.70111458478,5.293407102969765,4.293407102969765,02,34513.324303398076,0.9422671847242217,-0.05773281527577834
regular_best_50_ep,regular,best,50,ep,z,2999.3156558692144,2999.3156558692144,8263.653000733491,4130.502005045843,0.49983972036086405,-0.500160279639136,3283.0921079077116,0.39729307457807106,-0.6027069254219289,2895.5829190054583,0.35039986780040777,-0.6496001321995922,3112.001406011813,0.3765890709272991,-0.6234109290727009,4997.857606760168,0.6048000329051271,-0.39519996709487293,10594.529323271445,1.282063673575241,0.2820636735752411,10594.529323271447,1.2820636735752413,0.2820636735752413,10594.529323271445,1.282063673575241,0.2820636735752411,10594.52932327144,1.2820636735752404,0.2820636735752404,10594.529323271443,1.2820636735752409,0.28206367357524087,10594.529323271445,1.282063673575241,0.2820636735752411,10594.529323271445,1.282063673575241,0.2820636735752411,10594.529323271445,1.282063673575241,0.2820636735752411,10594.529323271445,1.282063673575241,0.2820636735752411,8,4997.857606760168,0.6048000329051271,-0.39519996709487293,03,10594.52932327144,1.2820636735752404,0.2820636735752404
regular_best_50_ep,regular,best,50,ep,plane,2999.3156558692144,2999.3156558692144,8263.653000733491,4130.502005045843,0.49983972036086405,-0.500160279639136,3283.0921079077116,0.39729307457807106,-0.6027069254219289,2895.5829190054583,0.35039986780040777,-0.6496001321995922,3112.001406011813,0.3765890709272991,-0.6234109290727009,4997.857606760168,0.6048000329051271,-0.39519996709487293,10594.529323271445,1.282063673575241,0.2820636735752411,10594.529323271447,1.2820636735752413,0.2820636735752413,10594.529323271445,1.282063673575241,0.2820636735752411,10594.52932327144,1.2820636735752404,0.2820636735752404,10594.529323271443,1.2820636735752409,0.28206367357524087,10594.529323271445,1.282063673575241,0.2820636735752411,10594.529323271445,1.282063673575241,0.2820636735752411,10594.529323271445,1.282063673575241,0.2820636735752411,10594.529323271445,1.282063673575241,0.2820636735752411,8,4997.857606760168,0.6048000329051271,-0.39519996709487293,03,10594.52932327144,1.2820636735752404,0.2820636735752404
regular_best_50_ep,regular,best,50,ep,peak,7370.716937770997,7370.716937770996,2040.4966038091702,47715.77934253537,23.384395373881155,22.384395373881155,41236.14930428321,20.208879165642397,19.208879165642397,41266.44019072706,20.223724025657013,19.223724025657013,42877.4272289416,21.01323136186486,20.01323136186486,52373.96865034918,25.66726577862379,24.66726577862379,11416.252662290104,5.59484031533226,4.59484031533226,11416.252662290117,5.594840315332267,4.594840315332267,11416.252662290104,5.59484031533226,4.59484031533226,11416.2526622901,5.594840315332259,4.594840315332259,11416.252662290115,5.594840315332266,4.594840315332266,11416.252662290106,5.594840315332261,4.594840315332261,11416.252662290104,5.59484031533226,4.59484031533226,11416.252662290104,5.59484031533226,4.59484031533226,11416.252662290104,5.59484031533226,4.59484031533226,3,41236.14930428321,20.208879165642397,19.208879165642397,03,11416.2526622901,5.594840315332259,4.594840315332259
regular_best_50_ep,regular,best,50,ep,bird,7179.306655465731,7179.306655465732,3911.181900508298,50679.6315482012,12.957625811679806,11.957625811679806,45363.75447297557,11.598477295847601,10.598477295847601,46702.28437376834,11.940708860331682,10.940708860331682,49129.69694399006,12.56134288655947,11.56134288655947,57601.056192292745,14.727276219192694,13.727276219192694,12016.905160274187,3.072448550325023,2.072448550325023,12016.905160274197,3.072448550325025,2.072448550325025,12016.905160274187,3.072448550325023,2.072448550325023,12016.905160274193,3.0724485503250243,2.0724485503250243,12016.905160274191,3.072448550325024,2.072448550325024,12016.905160274191,3.072448550325024,2.072448550325024,12016.905160274187,3.072448550325023,2.072448550325023,12016.905160274187,3.072448550325023,2.072448550325023,12016.905160274187,3.072448550325023,2.072448550325023,3,45363.75447297557,11.598477295847601,10.598477295847601,00,12016.905160274187,3.072448550325023,2.072448550325023
regular_initial_20_ep,regular,initial,20,ep,z,2999.3156558692144,2999.3156558692144,50790.31994682624,16271.730679431763,0.3203707063957675,-0.6796292936042325,23115.24415017856,0.45511121360090934,-0.5448887863990907,28309.355209806065,0.5573769812720986,-0.44262301872790144,27551.03159500648,0.5424465060241873,-0.4575534939758127,38612.15779286517,0.7602267092093391,-0.2397732907906609,56948.82978111613,1.1212536136952358,0.1212536136952358,56948.82978111614,1.1212536136952358,0.1212536136952358,56948.82978111613,1.1212536136952358,0.1212536136952358,56948.82978111613,1.1212536136952358,0.1212536136952358,56948.82978111614,1.1212536136952358,0.1212536136952358,56948.82978111613,1.1212536136952358,0.1212536136952358,56948.82978111613,1.1212536136952358,0.1212536136952358,56948.82978111613,1.1212536136952358,0.1212536136952358,56948.82978111613,1.1212536136952358,0.1212536136952358,8,38612.15779286517,0.7602267092093391,-0.2397732907906609,00,56948.82978111613,1.1212536136952358,0.1212536136952358
regular_initial_20_ep,regular,initial,20,ep,plane,2999.3156558692144,2999.3156558692144,50790.31994682624,16271.730679431763,0.3203707063957675,-0.6796292936042325,23115.24415017856,0.45511121360090934,-0.5448887863990907,28309.355209806065,0.5573769812720986,-0.44262301872790144,27551.03159500648,0.5424465060241873,-0.4575534939758127,38612.15779286517,0.7602267092093391,-0.2397732907906609,56948.82978111613,1.1212536136952358,0.1212536136952358,56948.82978111614,1.1212536136952358,0.1212536136952358,56948.82978111613,1.1212536136952358,0.1212536136952358,56948.82978111613,1.1212536136952358,0.1212536136952358,56948.82978111614,1.1212536136952358,0.1212536136952358,56948.82978111613,1.1212536136952358,0.1212536136952358,56948.82978111613,1.1212536136952358,0.1212536136952358,56948.82978111613,1.1212536136952358,0.1212536136952358,56948.82978111613,1.1212536136952358,0.1212536136952358,8,38612.15779286517,0.7602267092093391,-0.2397732907906609,00,56948.82978111613,1.1212536136952358,0.1212536136952358
regular_initial_20_ep,regular,initial,20,ep,peak,7370.716937770997,7370.716937770996,19740.703069777945,236060.60861259064,11.958064906714895,10.958064906714895,215167.14508765427,10.899669800366162,9.899669800366162,199547.16641144778,10.108412334966163,9.108412334966163,191748.89780570404,9.713377336558102,8.713377336558102,189751.49549412972,9.61219541286906,8.61219541286906,32593.1812640985,1.651064865769501,0.6510648657695011,32593.181264098508,1.6510648657695015,0.6510648657695015,32593.1812640985,1.651064865769501,0.6510648657695011,32593.181264098494,1.6510648657695008,0.6510648657695008,32593.1812640985,1.651064865769501,0.6510648657695011,32593.181264098497,1.6510648657695008,0.6510648657695008,32593.1812640985,1.651064865769501,0.6510648657695011,32593.1812640985,1.651064865769501,0.6510648657695011,32593.1812640985,1.651064865769501,0.6510648657695011,8,189751.49549412972,9.61219541286906,8.61219541286906,03,32593.181264098494,1.6510648657695008,0.6510648657695008
regular_initial_20_ep,regular,initial,20,ep,bird,7179.306655465731,7179.306655465732,29737.426759726706,247125.12041876485,8.310238892406304,7.3102388924063035,219521.62641001074,7.381998051939992,6.381998051939992,210605.98275941022,7.082185841467399,6.082185841467399,201069.40697032225,6.761493137752923,5.761493137752923,195450.43178242396,6.572540165012589,5.572540165012589,51353.2109462632,1.7268881857595921,0.7268881857595921,51353.21094626321,1.7268881857595924,0.7268881857595924,51353.2109462632,1.7268881857595921,0.7268881857595921,51353.210946263185,1.7268881857595917,0.7268881857595917,51353.21094626319,1.726888185759592,0.7268881857595919,51353.2109462632,1.7268881857595921,0.7268881857595921,51353.2109462632,1.7268881857595921,0.7268881857595921,51353.2109462632,1.7268881857595921,0.7268881857595921,51353.2109462632,1.7268881857595921,0.7268881857595921,8,195450.43178242396,6.572540165012589,5.572540165012589,03,51353.210946263185,1.7268881857595917,0.7268881857595917
regular_initial_50_ep,regular,initial,50,ep,z,2999.3156558692144,2999.3156558692144,24328.015539624816,2917.843433048774,0.11993758505687689,-0.8800624149431231,2741.8782202806083,0.11270455725477119,-0.8872954427452289,2821.0282229419327,0.11595800809758272,-0.8840419919024173,3276.0889872175458,0.1346632232243333,-0.8653367767756667,4986.694664189494,0.20497745309588858,-0.7950225469041114,22977.11349896686,0.9444713425779574,-0.055528657422042604,22977.113498966864,0.9444713425779576,-0.05552865742204238,22977.11349896686,0.9444713425779574,-0.055528657422042604,22977.113498966864,0.9444713425779576,-0.05552865742204238,22977.11349896686,0.9444713425779574,-0.055528657422042604,22977.11349896686,0.9444713425779574,-0.055528657422042604,22977.11349896686,0.9444713425779574,-0.055528657422042604,22977.11349896686,0.9444713425779574,-0.055528657422042604,22977.11349896686,0.9444713425779574,-0.055528657422042604,8,4986.694664189494,0.20497745309588858,-0.7950225469041114,02,22977.113498966864,0.9444713425779576,-0.05552865742204238
regular_initial_50_ep,regular,initial,50,ep,plane,2999.3156558692144,2999.3156558692144,24328.015539624816,2917.843433048774,0.11993758505687689,-0.8800624149431231,2741.8782202806083,0.11270455725477119,-0.8872954427452289,2821.0282229419327,0.11595800809758272,-0.8840419919024173,3276.0889872175458,0.1346632232243333,-0.8653367767756667,4986.694664189494,0.20497745309588858,-0.7950225469041114,22977.11349896686,0.9444713425779574,-0.055528657422042604,22977.113498966864,0.9444713425779576,-0.05552865742204238,22977.11349896686,0.9444713425779574,-0.055528657422042604,22977.113498966864,0.9444713425779576,-0.05552865742204238,22977.11349896686,0.9444713425779574,-0.055528657422042604,22977.11349896686,0.9444713425779574,-0.055528657422042604,22977.11349896686,0.9444713425779574,-0.055528657422042604,22977.11349896686,0.9444713425779574,-0.055528657422042604,22977.11349896686,0.9444713425779574,-0.055528657422042604,8,4986.694664189494,0.20497745309588858,-0.7950225469041114,02,22977.113498966864,0.9444713425779576,-0.05552865742204238
regular_initial_50_ep,regular,initial,50,ep,peak,7370.716937770997,7370.716937770995,3473.544471309691,39529.82040999583,11.380254589080074,10.380254589080074,35781.61207477077,10.30118150791356,9.30118150791356,38487.0724377135,11.080057490440607,10.080057490440607,41695.51695412333,12.003737766570799,11.003737766570799,52918.88974767478,15.234838702877425,14.234838702877425,10923.259516762995,3.144701214274193,2.144701214274193,10923.259516763006,3.144701214274196,2.144701214274196,10923.259516762995,3.144701214274193,2.144701214274193,10923.259516762999,3.1447012142741944,2.1447012142741944,10923.259516762999,3.1447012142741944,2.1447012142741944,10923.259516762995,3.144701214274193,2.144701214274193,10923.259516762995,3.144701214274193,2.144701214274193,10923.259516762995,3.144701214274193,2.144701214274193,10923.259516762995,3.144701214274193,2.144701214274193,3,35781.61207477077,10.30118150791356,9.30118150791356,00,10923.259516762995,3.144701214274193,2.144701214274193
regular_initial_50_ep,regular,initial,50,ep,bird,7179.306655465731,7179.306655465732,9188.244301103436,37152.966762496726,4.043532751739628,3.043532751739628,40156.150551583814,4.370383419905518,3.370383419905518,43556.658115779865,4.740476710066258,3.7404767100662584,47819.12454203117,5.204381052024103,4.204381052024103,54439.1613453686,5.924870906929509,4.924870906929509,16956.875702532736,1.8454968269070022,0.8454968269070022,16956.875702532736,1.8454968269070022,0.8454968269070022,16956.875702532736,1.8454968269070022,0.8454968269070022,16956.87570253273,1.8454968269070013,0.8454968269070013,16956.875702532743,1.845496826907003,0.8454968269070029,16956.87570253273,1.8454968269070013,0.8454968269070013,16956.875702532736,1.8454968269070022,0.8454968269070022,16956.875702532736,1.8454968269070022,0.8454968269070022,16956.875702532736,1.8454968269070022,0.8454968269070022,2,37152.966762496726,4.043532751739628,3.043532751739628,03,16956.87570253273,1.8454968269070013,0.8454968269070013
