z_case,pi_case,iteration,target_corr_y_pi,corr_y_z,corr_y_pi,corr_y_over_pi_z_over_pi,vincent_condition_ok,Vincent_start_matches_Ppi,Start_z_over_V,Start_y_over_Vy,Selected_start_z_over_V,Selected_start_y_over_Vy,ABC_z_over_V,ABC_y_over_Vy,Random_z_over_V,Random_y_over_Vy,ABC_var_z,ABC_var_y,Random_var_z,Random_var_y,Vincent_var_z,Vincent_var_y,ABC_evaluations,Random_evaluations
z00,pi_p20,2000,0.2,0.00013054586430356015,0.2000073481040523,0.9407082586717507,True,True,1.0000029352846844,0.9718597612280084,0.36907659159175427,0.7297064626685683,0.999969482905991,0.9710642027567462,0.4808378971918832,0.8323942801680548,12.348173538466636,2731862.136724896,25.679749412859632,3186967.511723551,12.347796708093922,2652813.527840102,30946,30437
z00,pi_p40,1,0.4,0.009157491170949751,0.3985912882700116,0.17810664594137002,True,True,0.9996573578257744,0.14315180105491068,0.22464995780160288,0.14960483686669304,0.23779230705675347,0.15102710514719506,0.22464995780160288,0.14960483686669304,0.30440676750428625,7587.39388412494,0.3222150061228123,7659.525974765042,0.072385587528533,1145.902133930922,525,16
z00,pi_p40,200,0.4,0.009157491170949751,0.3985912882700116,0.17810664594137002,True,True,0.9996573578257744,0.14315180105491068,0.22464995780160288,0.14960483686669304,32.20294312147581,0.15207995143712535,0.2760372335586337,0.1550184316248964,0.0022477941614056944,7534.866516607707,0.2622312453843565,7392.03797844957,0.072385587528533,1145.902133930922,3574,3065
z00,pi_p40,400,0.4,0.009157491170949751,0.3985912882700116,0.17810664594137002,True,True,0.9996573578257744,0.14315180105491068,0.22464995780160288,0.14960483686669304,645.7401499778068,0.15609823769547307,0.3272061868315181,0.160203414466412,0.00011209708352658695,7340.903720940302,0.22122316276924525,7152.794700085309,0.072385587528533,1145.902133930922,6655,6146
z00,pi_p40,600,0.4,0.009157491170949751,0.3985912882700116,0.17810664594137002,True,True,0.9996573578257744,0.14315180105491068,0.22464995780160288,0.14960483686669304,645.7401499778068,0.15609823769547307,0.3272061868315181,0.160203414466412,0.00011209708352658695,7340.903720940302,0.22122316276924525,7152.794700085309,0.072385587528533,1145.902133930922,9735,9226
z00,pi_p40,800,0.4,0.009157491170949751,0.3985912882700116,0.17810664594137002,True,True,0.9996573578257744,0.14315180105491068,0.22464995780160288,0.14960483686669304,645.7401499778068,0.15609823769547307,0.3272061868315181,0.160203414466412,0.00011209708352658695,7340.903720940302,0.22122316276924525,7152.794700085309,0.072385587528533,1145.902133930922,12820,12311
z00,pi_p40,1000,0.4,0.009157491170949751,0.3985912882700116,0.17810664594137002,True,True,0.9996573578257744,0.14315180105491068,0.22464995780160288,0.14960483686669304,645.7401499778068,0.15609823769547307,0.3272061868315181,0.160203414466412,0.00011209708352658695,7340.903720940302,0.22122316276924525,7152.794700085309,0.072385587528533,1145.902133930922,15897,15388
z00,pi_p40,1200,0.4,0.009157491170949751,0.3985912882700116,0.17810664594137002,True,True,0.9996573578257744,0.14315180105491068,0.22464995780160288,0.14960483686669304,645.7401499778068,0.15609823769547307,0.3272061868315181,0.160203414466412,0.00011209708352658695,7340.903720940302,0.22122316276924525,7152.794700085309,0.072385587528533,1145.902133930922,18976,18467
z00,pi_p40,1400,0.4,0.009157491170949751,0.3985912882700116,0.17810664594137002,True,True,0.9996573578257744,0.14315180105491068,0.22464995780160288,0.14960483686669304,645.7401499778068,0.15609823769547307,0.3272061868315181,0.160203414466412,0.00011209708352658695,7340.903720940302,0.22122316276924525,7152.794700085309,0.072385587528533,1145.902133930922,22056,21547
z00,pi_p40,1600,0.4,0.009157491170949751,0.3985912882700116,0.17810664594137002,True,True,0.9996573578257744,0.14315180105491068,0.22464995780160288,0.14960483686669304,645.7401499778068,0.15609823769547307,0.3272061868315181,0.160203414466412,0.00011209708352658695,7340.903720940302,0.22122316276924525,7152.794700085309,0.072385587528533,1145.902133930922,25132,24623
z00,pi_p40,1800,0.4,0.009157491170949751,0.3985912882700116,0.17810664594137002,True,True,0.9996573578257744,0.14315180105491068,0.22464995780160288,0.14960483686669304,3063.967133762039,0.1569821670442857,0.3272061868315181,0.160203414466412,2.362479242381938e-05,7299.568833239864,0.22122316276924525,7152.794700085309,0.072385587528533,1145.902133930922,28205,27696
z00,pi_p40,2000,0.4,0.009157491170949751,0.3985912882700116,0.17810664594137002,True,True,0.9996573578257744,0.14315180105491068,0.22464995780160288,0.14960483686669304,3063.967133762039,0.1569821670442857,0.3272061868315181,0.160203414466412,2.362479242381938e-05,7299.568833239864,0.22122316276924525,7152.794700085309,0.072385587528533,1145.902133930922,31279,30770
z00,pi_p60,1,0.6,-0.011488301498159739,0.6069079018027045,-0.06628389764495621,True,True,1.0008097608205968,0.13203841084905354,0.2516469896010926,0.1253180377280692,0.2516469896010926,0.1253180377280692,0.2516469896010926,0.1253180377280692,0.25533194621450744,5611.040948666351,0.25533194621450744,5611.040948666351,0.0642535156138689,703.164641298711,525,16
z00,pi_p60,200,0.6,-0.011488301498159739,0.6069079018027045,-0.06628389764495621,True,True,1.0008097608205968,0.13203841084905354,0.2516469896010926,0.1253180377280692,50.083445449689385,0.13069673164666107,0.2516469896010926,0.1253180377280692,0.001282929220163454,5380.124142658122,0.25533194621450744,5611.040948666351,0.0642535156138689,703.164641298711,3584,3075
z00,pi_p60,400,0.6,-0.011488301498159739,0.6069079018027045,-0.06628389764495621,True,True,1.0008097608205968,0.13203841084905354,0.2516469896010926,0.1253180377280692,50.083445449689385,0.13069673164666107,0.3290317701405271,0.1185665208426085,0.001282929220163454,5380.124142658122,0.19528058213474853,5930.549672045527,0.0642535156138689,703.164641298711,6658,6149
z00,pi_p60,600,0.6,-0.011488301498159739,0.6069079018027045,-0.06628389764495621,True,True,1.0008097608205968,0.13203841084905354,0.2516469896010926,0.1253180377280692,179.1523966593633,0.13296406468623592,0.3290317701405271,0.1185665208426085,0.000358652838655791,5288.381059634534,0.19528058213474853,5930.549672045527,0.0642535156138689,703.164641298711,9732,9223
z00,pi_p60,800,0.6,-0.011488301498159739,0.6069079018027045,-0.06628389764495621,True,True,1.0008097608205968,0.13203841084905354,0.2516469896010926,0.1253180377280692,179.1523966593633,0.13296406468623592,0.3290317701405271,0.1185665208426085,0.000358652838655791,5288.381059634534,0.19528058213474853,5930.549672045527,0.0642535156138689,703.164641298711,12805,12296
z00,pi_p60,1000,0.6,-0.011488301498159739,0.6069079018027045,-0.06628389764495621,True,True,1.0008097608205968,0.13203841084905354,0.2516469896010926,0.1253180377280692,179.1523966593633,0.13296406468623592,0.3290317701405271,0.1185665208426085,0.000358652838655791,5288.381059634534,0.19528058213474853,5930.549672045527,0.0642535156138689,703.164641298711,15879,15370
z00,pi_p60,1200,0.6,-0.011488301498159739,0.6069079018027045,-0.06628389764495621,True,True,1.0008097608205968,0.13203841084905354,0.2516469896010926,0.1253180377280692,179.1523966593633,0.13296406468623592,0.3690329338940162,0.12038894359436102,0.000358652838655791,5288.381059634534,0.17411322869172993,5840.774246412168,0.0642535156138689,703.164641298711,18943,18434
z00,pi_p60,1400,0.6,-0.011488301498159739,0.6069079018027045,-0.06628389764495621,True,True,1.0008097608205968,0.13203841084905354,0.2516469896010926,0.1253180377280692,333.67852350830503,0.13418890012673976,0.3690329338940162,0.12038894359436102,0.00019256113620470892,5240.110326819735,0.17411322869172993,5840.774246412168,0.0642535156138689,703.164641298711,22014,21505
z00,pi_p60,1600,0.6,-0.011488301498159739,0.6069079018027045,-0.06628389764495621,True,True,1.0008097608205968,0.13203841084905354,0.2516469896010926,0.1253180377280692,333.67852350830503,0.13418890012673976,0.3690329338940162,0.12038894359436102,0.00019256113620470892,5240.110326819735,0.17411322869172993,5840.774246412168,0.0642535156138689,703.164641298711,25089,24580
z00,pi_p60,1800,0.6,-0.011488301498159739,0.6069079018027045,-0.06628389764495621,True,True,1.0008097608205968,0.13203841084905354,0.2516469896010926,0.1253180377280692,769.1676063011341,0.13496399359441064,0.3690329338940162,0.12038894359436102,8.353642962534388e-05,5210.016557540808,0.17411322869172993,5840.774246412168,0.0642535156138689,703.164641298711,28160,27651
z00,pi_p60,2000,0.6,-0.011488301498159739,0.6069079018027045,-0.06628389764495621,True,True,1.0008097608205968,0.13203841084905354,0.2516469896010926,0.1253180377280692,769.1676063011341,0.13496399359441064,0.3690329338940162,0.12038894359436102,8.353642962534388e-05,5210.016557540808,0.17411322869172993,5840.774246412168,0.0642535156138689,703.164641298711,31229,30720
z00,pi_p80,1,0.8,-0.016114154807579092,0.8069160787733599,-0.28207350939182513,True,True,1.000689489475906,0.12911808310149392,0.24049874188113513,0.1350405726264955,0.24049874188113513,0.1350405726264955,0.24049874188113513,0.1350405726264955,0.32251807260555304,3477.6544250147044,0.32251807260555304,3477.6544250147044,0.0775651906955641,469.6244449510516,525,16
z00,pi_p80,200,0.8,-0.016114154807579092,0.8069160787733599,-0.28207350939182513,True,True,1.000689489475906,0.12911808310149392,0.24049874188113513,0.1350405726264955,5.232613148428225,0.14982678744180483,0.2840535271782363,0.1422966416596892,0.014823413941629369,3134.44913936676,0.27306540237711585,3300.3199476357718,0.0775651906955641,469.6244449510516,3582,3073
z00,pi_p80,400,0.8,-0.016114154807579092,0.8069160787733599,-0.28207350939182513,True,True,1.000689489475906,0.12911808310149392,0.24049874188113513,0.1350405726264955,5.507482822950689,0.15084760892814225,0.2840535271782363,0.1422966416596892,0.014083601018660602,3113.237579886081,0.27306540237711585,3300.3199476357718,0.0775651906955641,469.6244449510516,6647,6138
z00,pi_p80,600,0.8,-0.016114154807579092,0.8069160787733599,-0.28207350939182513,True,True,1.000689489475906,0.12911808310149392,0.24049874188113513,0.1350405726264955,5.507482822950689,0.15084760892814225,0.301923244707775,0.15383764536963626,0.014083601018660602,3113.237579886081,0.25690367355000365,3052.727723585815,0.0775651906955641,469.6244449510516,9718,9209
z00,pi_p80,800,0.8,-0.016114154807579092,0.8069160787733599,-0.28207350939182513,True,True,1.000689489475906,0.12911808310149392,0.24049874188113513,0.1350405726264955,5.507482822950689,0.15084760892814225,0.301923244707775,0.15383764536963626,0.014083601018660602,3113.237579886081,0.25690367355000365,3052.727723585815,0.0775651906955641,469.6244449510516,12798,12289
z00,pi_p80,1000,0.8,-0.016114154807579092,0.8069160787733599,-0.28207350939182513,True,True,1.000689489475906,0.12911808310149392,0.24049874188113513,0.1350405726264955,7.210264141292311,0.15184292565172053,0.301923244707775,0.15383764536963626,0.010757607374098492,3092.8305874994862,0.25690367355000365,3052.727723585815,0.0775651906955641,469.6244449510516,15868,15359
z00,pi_p80,1200,0.8,-0.016114154807579092,0.8069160787733599,-0.28207350939182513,True,True,1.000689489475906,0.12911808310149392,0.24049874188113513,0.1350405726264955,7.739731063401777,0.15218611425566794,0.301923244707775,0.15383764536963626,0.010021690684104021,3085.856073321493,0.25690367355000365,3052.727723585815,0.0775651906955641,469.6244449510516,18944,18435
z00,pi_p80,1400,0.8,-0.016114154807579092,0.8069160787733599,-0.28207350939182513,True,True,1.000689489475906,0.12911808310149392,0.24049874188113513,0.1350405726264955,8.746837914381043,0.15108432369557967,0.301923244707775,0.15383764536963626,0.008867797877909218,3108.3598447797904,0.25690367355000365,3052.727723585815,0.0775651906955641,469.6244449510516,22019,21510
z00,pi_p80,1600,0.8,-0.016114154807579092,0.8069160787733599,-0.28207350939182513,True,True,1.000689489475906,0.12911808310149392,0.24049874188113513,0.1350405726264955,10.073421471549905,0.15233446657237115,0.301923244707775,0.15383764536963626,0.0076999846491710286,3082.850884096818,0.25690367355000365,3052.727723585815,0.0775651906955641,469.6244449510516,25089,24580
z00,pi_p80,1800,0.8,-0.016114154807579092,0.8069160787733599,-0.28207350939182513,True,True,1.000689489475906,0.12911808310149392,0.24049874188113513,0.1350405726264955,12.469974739200675,0.1519977703328577,0.301923244707775,0.15383764536963626,0.006220156200616011,3089.6798283463495,0.25690367355000365,3052.727723585815,0.0775651906955641,469.6244449510516,28163,27654
z00,pi_p80,2000,0.8,-0.016114154807579092,0.8069160787733599,-0.28207350939182513,True,True,1.000689489475906,0.12911808310149392,0.24049874188113513,0.1350405726264955,12.469974739200675,0.1519977703328577,0.301923244707775,0.15383764536963626,0.006220156200616011,3089.6798283463495,0.25690367355000365,3052.727723585815,0.0775651906955641,469.6244449510516,31237,30728
z00,pi_p90,1,0.9,-0.0026151230555001292,0.8999769227965186,0.9257632201659471,True,True,1.0000167191666176,0.5728744995872003,0.17567347665497185,0.26903988306698107,0.20546159962187585,0.32178485108483007,0.22085280698936113,0.34546501525970996,7.011884937716947,12859.739673506263,6.523227462249375,11978.258964132798,1.4406730956678613,4138.069415828894,525,16
z00,pi_p90,200,0.9,-0.0026151230555001292,0.8999769227965186,0.9257632201659471,True,True,1.0000167191666176,0.5728744995872003,0.17567347665497185,0.26903988306698107,1.0145107381835359,0.5926342705042384,0.23035429876335448,0.3243411943919103,1.4200668770124225,6982.50104960695,6.254161973108567,12758.383724852269,1.4406730956678613,4138.069415828894,3560,3051
z00,pi_p90,400,0.9,-0.0026151230555001292,0.8999769227965186,0.9257632201659471,True,True,1.0000167191666176,0.5728744995872003,0.17567347665497185,0.26903988306698107,1.0482401795039626,0.6018556170859605,0.23925795240565703,0.31719426339765666,1.3743730910501843,6875.518477113211,6.021421989038965,13045.852000927029,1.4406730956678613,4138.069415828894,6616,6107
z00,pi_p90,600,0.9,-0.0026151230555001292,0.8999769227965186,0.9257632201659471,True,True,1.0000167191666176,0.5728744995872003,0.17567347665497185,0.26903988306698107,1.0482401795039626,0.6018556170859605,0.23925795240565703,0.31719426339765666,1.3743730910501843,6875.518477113211,6.021421989038965,13045.852000927029,1.4406730956678613,4138.069415828894,9679,9170
z00,pi_p90,800,0.9,-0.0026151230555001292,0.8999769227965186,0.9257632201659471,True,True,1.0000167191666176,0.5728744995872003,0.17567347665497185,0.26903988306698107,1.0482401795039626,0.6018556170859605,0.23925795240565703,0.31719426339765666,1.3743730910501843,6875.518477113211,6.021421989038965,13045.852000927029,1.4406730956678613,4138.069415828894,12729,12220
z00,pi_p90,1000,0.9,-0.0026151230555001292,0.8999769227965186,0.9257632201659471,True,True,1.0000167191666176,0.5728744995872003,0.17567347665497185,0.26903988306698107,1.0482401795039626,0.6018556170859605,0.27294634839709053,0.33831542387335395,1.3743730910501843,6875.518477113211,5.278228135779735,12231.39450295341,1.4406730956678613,4138.069415828894,15782,15273
z00,pi_p90,1200,0.9,-0.0026151230555001292,0.8999769227965186,0.9257632201659471,True,True,1.0000167191666176,0.5728744995872003,0.17567347665497185,0.26903988306698107,1.050674135147109,0.6144249545295328,0.27294634839709053,0.33831542387335395,1.3711892655148945,6734.865479214508,5.278228135779735,12231.39450295341,1.4406730956678613,4138.069415828894,18845,18336
z00,pi_p90,1400,0.9,-0.0026151230555001292,0.8999769227965186,0.9257632201659471,True,True,1.0000167191666176,0.5728744995872003,0.17567347665497185,0.26903988306698107,1.050674135147109,0.6144249545295328,0.27647182894008404,0.3957875479618278,1.3711892655148945,6734.865479214508,5.210921854826948,10455.279447619194,1.4406730956678613,4138.069415828894,21906,21397
z00,pi_p90,1600,0.9,-0.0026151230555001292,0.8999769227965186,0.9257632201659471,True,True,1.0000167191666176,0.5728744995872003,0.17567347665497185,0.26903988306698107,1.050674135147109,0.6144249545295328,0.27647182894008404,0.3957875479618278,1.3711892655148945,6734.865479214508,5.210921854826948,10455.279447619194,1.4406730956678613,4138.069415828894,24967,24458
z00,pi_p90,1800,0.9,-0.0026151230555001292,0.8999769227965186,0.9257632201659471,True,True,1.0000167191666176,0.5728744995872003,0.17567347665497185,0.26903988306698107,1.050674135147109,0.6144249545295328,0.27647182894008404,0.3957875479618278,1.3711892655148945,6734.865479214508,5.210921854826948,10455.279447619194,1.4406730956678613,4138.069415828894,28026,27517
z00,pi_p90,2000,0.9,-0.0026151230555001292,0.8999769227965186,0.9257632201659471,True,True,1.0000167191666176,0.5728744995872003,0.17567347665497185,0.26903988306698107,1.0506999765878555,0.6146515286729181,0.27647182894008404,0.3957875479618278,1.3711555418002788,6732.38285889131,5.210921854826948,10455.279447619194,1.4406730956678613,4138.069415828894,31086,30577
