case_name,eval_count,source,valid,eff_z,eff_y,z_over_vincent,y_over_vincent,d_K_from_vincent,diag_error,accepted_rotations,last_theta,last_pair,d_omega_from_vincent,d_rho_from_vincent
CS82_N30_n5,25820,ABC_K_local_candidate,True,11.049430331848562,1.4292478669102753,0.9996482794936723,0.9998714935613429,0.02714029799538679,1.5057314561861546e-09,4.0,-0.006049952484355052,"(9, 10)",,
CS82_N30_n5,25821,ABC_K_local_candidate,True,11.05152852140049,1.429431553675682,0.9998381039020484,0.9999999969264532,0.0027829662573511924,1.5057314561861546e-09,4.0,0.040080802106825734,"(9, 13)",,
CS82_N30_n5,25822,ABC_K_local_candidate,True,11.028822230106883,1.4296338652131702,0.9977838527466824,1.000141529787083,0.0048850640238442995,1.5057314561861546e-09,4.0,-0.1024810828027436,"(4, 8)",,
CS82_N30_n5,25823,ABC_K_local_candidate,True,11.017002417039174,1.4287181090276537,0.996714507500619,0.9995008861827447,0.028364071780280883,1.5057314561861546e-09,4.0,-0.010053745148660321,"(1, 6)",,
CS82_N30_n5,25824,ABC_Global_CaDsd_jump,False,0.0,0.0,0.0,0.0,0.08914146547434515,0.0003571666666666584,,,None,,
CS82_N30_n5,25825,ABC_K_local_candidate,True,10.944344182861679,1.4336722688170944,0.9901410755131591,1.0029667112944645,0.00700858957811453,1.5057314561861546e-09,4.0,-0.1365953147520987,"(1, 9)",,
CS82_N30_n5,25826,ABC_K_local_candidate,True,10.993132288345388,1.4276135136831904,0.9945549633102494,0.9987281347080568,0.029171053321206862,1.5057314561861546e-09,4.0,0.00958523386732034,"(1, 10)",,
CS82_N30_n5,25827,ABC_K_local_candidate,True,10.961519708738832,1.429619324818789,0.9916949551591537,1.0001313576355735,0.027661386327474845,1.5057314561861546e-09,4.0,-0.06919847102189704,"(2, 10)",,
CS82_N30_n5,25828,ABC_Global_CaDsd_jump,False,0.0,0.0,0.0,0.0,0.09902096589117199,2.6966666666655703e-05,,,None,,
CS82_N30_n5,25829,ABC_K_local_candidate,True,10.990139254417635,1.4311024402152912,0.9942841818195765,1.0011689137103152,0.027269607733908168,1.5057314561861546e-09,4.0,-0.046448129955655795,"(7, 17)",,
CS82_N30_n5,25830,ABC_K_local_candidate,True,11.024353851610908,1.4321571460280438,0.997379595989413,1.0019067635267678,0.006292298283665195,1.5057314839417302e-09,4.0,0.02336553822025964,"(0, 9)",,
CS82_N30_n5,25831,ABC_K_local_candidate,True,11.043803371988874,1.4291216658433235,0.9991392052180236,0.9997832059716087,0.02840112478145569,1.505731428430579e-09,4.0,0.02995684033349071,"(10, 13)",,
CS82_N30_n5,25832,ABC_K_local_candidate,True,11.048715649443595,1.42926472820342,0.9995836217678844,0.9998832893644015,0.006356457257180184,1.5057314561861546e-09,4.0,-0.03928134932064966,"(0, 2)",,
CS82_N30_n5,25833,ABC_K_local_candidate,True,11.051456696744541,1.4294762396204226,0.9998316058843599,1.0000312582656117,0.026136860094618034,1.5057314561861546e-09,4.0,-0.003320804327839318,"(15, 16)",,
CS82_N30_n5,25834,ABC_Global_CaDsd_jump,False,0.0,0.0,0.0,0.0,0.09497167958772602,9.206666666666807e-05,,,None,,
CS82_N30_n5,25835,ABC_K_local_candidate,True,11.046448988218614,1.4294466083151363,0.9993785556309256,1.0000105288329089,0.025939740369696825,1.5057314561861546e-09,4.0,0.07483904343276454,"(18, 23)",,
CS82_N30_n5,25836,ABC_K_local_candidate,True,11.046209575330385,1.4293885452434163,0.9993568958100463,0.9999699091394424,0.026597447507864788,1.5057314561861546e-09,4.0,-0.1172131537441248,"(0, 2)",,
CS82_N30_n5,25837,ABC_K_local_candidate,True,10.990612351974871,1.428927077870555,0.9943269832260672,0.9996470763530411,0.025667557046587196,1.5057314561861546e-09,4.0,0.09914325670837766,"(8, 17)",,
CS82_N30_n5,25838,ABC_Global_CaDsd_jump,False,0.0,0.0,0.0,0.0,0.09713896325495555,3.65666666666542e-05,,,None,,
CS82_N30_n5,25839,ABC_K_local_candidate,True,11.013405938571314,1.429185921830712,0.9963891320373908,0.999828158097526,0.02839398346249569,1.5057314561861546e-09,4.0,-0.058051552017939885,"(10, 15)",,
CS82_N30_n5,25840,ABC_K_local_candidate,True,11.047729290438385,1.429615530215283,0.9994943853047448,1.0001287030114439,0.028522270039640644,1.505731428430579e-09,4.0,0.1023141331745828,"(27, 28)",,
CS82_N30_n5,25841,ABC_K_local_candidate,True,11.049634953871383,1.4297805949073559,0.9996667917650669,1.000244178769021,0.027935939700266043,1.5057314839417302e-09,4.0,-0.07394763028086376,"(24, 25)",,
CS82_N30_n5,25842,ABC_K_local_candidate,True,11.051060632681533,1.429468659790783,0.999795773742135,1.0000259555775628,0.02721042662512606,1.505731428430579e-09,4.0,-0.01159609262540339,"(18, 22)",,
CS82_N30_n5,25843,ABC_K_local_candidate,True,11.053157400257453,1.4294321840935185,0.9999854695035286,1.0000004379534004,0.025462754972206566,1.5057314561861546e-09,4.0,0.01656073278378648,"(26, 27)",,
CS82_N30_n5,25844,ABC_Global_CaDsd_jump,False,0.0,0.0,0.0,0.0,0.09642866787078049,6.726666666664882e-05,,,None,,
CS82_N30_n5,25845,ABC_K_local_candidate,True,11.052955812064473,1.4294373990866702,0.9999672317044543,1.0000040862520003,0.005694842334679262,1.5057314561861546e-09,4.0,-0.09024642900050435,"(26, 27)",,
CS82_N30_n5,25846,ABC_Global_CaDsd_jump,False,0.0,0.0,0.0,0.0,0.09860945794571517,1.2833333333350794e-05,,,None,,
CS82_N30_n5,25847,ABC_K_local_candidate,True,11.051671810902059,1.4294249568949067,0.9998510673851794,0.9999953819585394,0.026601281050707852,1.5057314561861546e-09,4.0,0.10468917012045988,"(0, 3)",,
CS82_N30_n5,25848,ABC_K_local_candidate,True,11.051863978868871,1.4293878558629256,0.9998684529310065,0.9999694268634728,0.027095659409322716,1.5057314561861546e-09,4.0,0.11998478081973024,"(24, 28)",,
CS82_N30_n5,25849,ABC_K_local_candidate,True,11.036016830421563,1.4297564042408906,0.9984347523505728,1.000227255491842,0.02825627872267663,1.5057314561861546e-09,4.0,-0.09878187940903349,"(9, 15)",,
CS82_N30_n5,25850,ABC_K_local_candidate,True,11.016486885579557,1.4286319594278574,0.9966678670747188,0.999440617749947,0.029034129464589064,1.5057314561861546e-09,4.0,-0.06792006187258343,"(5, 15)",,
CS82_N30_n5,25851,ABC_K_local_candidate,True,11.015550122714105,1.4291010432216074,0.996583117602699,0.9997687788228589,0.028459510863360682,1.5057314561861546e-09,4.0,-0.06343601970519118,"(1, 7)",,
CS82_N30_n5,25852,ABC_K_local_candidate,True,11.0504425020939,1.4296343509794323,0.9997398511144634,1.000141869618857,0.02558729961756357,1.5057314561861546e-09,4.0,-0.044509716404488454,"(7, 12)",,
CS82_N30_n5,25853,ABC_K_local_candidate,True,10.852720372772618,1.4254550263202939,0.9818518170296531,0.9972181027301619,0.02861677288218201,1.5057314561861546e-09,4.0,-0.04161528300178927,"(12, 15)",,
CS82_N30_n5,25854,ABC_K_local_candidate,True,11.053177009131062,1.4294271087766404,0.9999872435295352,0.9999968873693593,0.026864022218839993,1.5057314561861546e-09,4.0,-0.04459233559312329,"(18, 21)",,
CS82_N30_n5,25855,ABC_Global_CaDsd_jump,False,0.0,0.0,0.0,0.0,0.0950396907296815,0.00014503333333334978,,,None,,
CS82_N30_n5,25856,ABC_K_local_candidate,True,11.043893410090972,1.4292901849142918,0.9991473510165985,0.9999010983393944,0.027645899229423947,1.5057314561861546e-09,4.0,0.005246504895398804,"(4, 5)",,
CS82_N30_n5,25857,ABC_K_local_candidate,True,11.052929968447518,1.429470415121955,0.9999648936176526,1.0000271835700205,0.026671938614626287,1.5057314561861546e-09,4.0,0.018656726576739998,"(6, 12)",,
CS82_N30_n5,25858,ABC_K_local_candidate,True,11.033716256000075,1.4290775196519268,0.9982266180673365,0.9997523222324416,0.006054035908601219,1.5057314839417302e-09,4.0,0.006872992574243769,"(11, 14)",,
CS82_N30_n5,25859,ABC_K_local_candidate,True,11.052246342587436,1.4294918663409277,0.9999030455952366,1.0000421903878367,0.026831761184778764,1.5057314839417302e-09,4.0,0.007683926624599643,"(7, 13)",,
CS82_N30_n5,25860,ABC_K_local_candidate,True,11.048744570382336,1.4295178821609034,0.9995862382617474,1.0000603905037,0.025551112720645364,1.5057314561861546e-09,4.0,-0.012172273384090068,"(2, 5)",,
CS82_N30_n5,25861,ABC_K_local_candidate,True,11.008922783334574,1.4302033659723237,0.9959835384199359,1.0005399404391626,0.025743675015153546,1.5057314561861546e-09,4.0,-0.00036333136845259503,"(8, 17)",,
CS82_N30_n5,25862,ABC_Global_CaDsd_jump,False,0.0,0.0,0.0,0.0,0.09428221839211298,4.433333333331291e-06,,,None,,
CS82_N30_n5,25863,ABC_K_local_candidate,True,11.018348211846938,1.4301935818295552,0.9968362623263184,1.0005330956604022,0.027411314113003588,1.5057314006750033e-09,4.0,0.035342008590102295,"(11, 17)",,
CS82_N30_n5,25864,ABC_K_local_candidate,True,11.053317879546857,1.4294315536511546,0.999999988156593,0.9999999969092943,0.004686863509002161,1.5057314561861546e-09,4.0,0.12630561907058185,"(0, 4)",,
CS82_N30_n5,25865,ABC_K_local_candidate,True,11.049240922156331,1.4293842676043105,0.9996311434905236,0.9999669165938521,0.02767022910947555,1.5057314561861546e-09,4.0,0.05914508676941099,"(10, 16)",,
CS82_N30_n5,25866,ABC_K_local_candidate,True,11.022359890499827,1.4300703006563122,0.9971992011876715,1.0004468507663762,0.02751816728831794,1.5057314561861546e-09,4.0,-0.01872062687460363,"(19, 20)",,
CS82_N30_n5,25867,ABC_K_local_candidate,True,10.662521268064438,1.4220042346319723,0.9646443952827838,0.994804002055777,0.007290996879736849,1.5057314839417302e-09,4.0,0.033559954472342564,"(25, 28)",,
CS82_N30_n5,25868,ABC_K_local_candidate,True,10.894323698185442,1.4360940911369096,0.9856156936659237,1.0046609668229254,0.02577817016211476,1.5057314561861546e-09,4.0,0.00361090885150511,"(15, 17)",,
CS82_N30_n5,25869,ABC_K_local_candidate,True,10.993178190105954,1.4310327536280107,0.9945591160687716,1.0011201624518957,0.026168921172442385,1.5057314561861546e-09,4.0,-0.028268061787075673,"(3, 6)",,
CS82_N30_n5,25870,ABC_K_local_candidate,True,11.031586410696447,1.4290758811226003,0.9980339297450053,0.9997511759520777,0.025247896915762773,1.5057314561861546e-09,4.0,-0.06668324352486088,"(8, 12)",,
CS82_N30_n5,25871,ABC_K_local_candidate,True,11.040705198878834,1.4308203021199328,0.9988589117254172,1.0009715358829085,0.006083945620278685,1.5057314839417302e-09,4.0,-0.02977369874035648,"(13, 17)",,
CS82_N30_n5,25872,ABC_K_local_candidate,True,11.02695886977017,1.429630922983812,0.9976152734716673,1.0001394714658283,0.028324343169366547,1.5057314561861546e-09,4.0,0.0055975683930026944,"(18, 22)",,
CS82_N30_n5,25873,ABC_Global_CaDsd_jump,False,0.0,0.0,0.0,0.0,0.09628239864114553,0.00017093333333334515,,,None,,
CS82_N30_n5,25874,ABC_K_local_search,True,11.043997119243027,1.4304468968937356,0.9991567336428793,1.0007103095065288,0.028344763732536558,1.5057314561861546e-09,5.0,-0.09032541644821297,"(6, 16)",,
CS82_N30_n5,25875,ABC_K_local_search,True,11.051640621825754,1.4294135972309727,0.9998482456916141,0.999987434978588,0.02749438547239664,1.5057314561861546e-09,5.0,-0.032222792493960366,"(14, 15)",,
CS82_N30_n5,25876,ABC_K_local_search,True,11.004701746388719,1.4312818977982458,0.9956016587941201,1.0012944584290824,0.02873974409669409,1.5057314561861546e-09,5.0,-0.0035727662444804895,"(3, 8)",,
CS82_N30_n5,25877,Direct_K_random_local,True,11.046605656359299,1.4299970632970742,0.9993927294871864,1.0003956154632063,0.0046131982983536185,1.5057314561861546e-09,5.0,0.0337629379344045,"(10, 17)",,
CS82_N30_n5,25878,Direct_K_random_local,True,10.956995317752563,1.4276605735090078,0.991285630919863,0.9987610567640669,0.00603889354579984,1.5057314561861546e-09,5.0,-0.23358348781280458,"(12, 16)",,
CS82_N30_n5,25879,Direct_K_random_local,True,11.02577852390235,1.4283923027247518,0.9975084869061579,0.9992729590035364,0.002991841454677321,1.5057314561861546e-09,5.0,0.08842276201649818,"(4, 7)",,
CS82_N30_n5,25880,Direct_K_random_local,True,11.026249138820937,1.4290404880356538,0.9975510637069106,0.9997264156991319,0.006055569980375208,1.5057314561861546e-09,5.0,0.07018239156121475,"(25, 26)",,
CS82_N30_n5,25881,ABC_K_local_search,True,11.052410688914124,1.429441202369539,0.999917914101375,1.0000067469480283,0.02835370852593178,1.5057314561861546e-09,5.0,0.018632950688302223,"(5, 8)",,
CS82_N30_n5,25882,Direct_K_random_local,True,11.043562679403733,1.4298946841533746,0.9991174296222329,1.0003239931857202,0.0039805017404468315,1.5057314561861546e-09,5.0,0.006631157515410494,"(9, 15)",,
CS82_N30_n5,25883,ABC_Global_CaDsd_scout,False,0.0,0.0,0.0,0.0,0.09676830420444339,0.00035643333333335026,,,None,,
CS82_N30_n5,25884,Direct_K_random_local,True,11.03656564908965,1.4294945450912737,0.9984844042892548,1.0000440643847628,0.004207178243763201,1.5057314561861546e-09,5.0,0.028774705885086235,"(7, 15)",,
CS82_N30_n5,25885,ABC_K_local_search,True,11.030498933072273,1.4303681798737742,0.9979355450225948,1.0006552407489397,0.028531178620626065,1.5057314561861546e-09,5.0,0.055139948907045724,"(10, 14)",,
CS82_N30_n5,25886,Direct_K_random_local,True,10.916847389170806,1.4376305226476207,0.9876534248670037,1.0057358217203411,0.007974613142807167,1.5057314561861546e-09,5.0,0.015540892062393483,"(1, 5)",,
CS82_N30_n5,25887,ABC_K_local_search,True,11.044703850012851,1.4295446301509103,0.9992206719796897,1.000079102830188,0.028247990429513193,1.5057314561861546e-09,5.0,0.0032450434108516947,"(19, 20)",,
CS82_N30_n5,25888,Direct_K_random_local,True,10.982167421037586,1.4289074257629935,0.9935629654958891,0.9996333281554093,0.00460938853728728,1.5057314561861546e-09,5.0,-0.11241533625346617,"(1, 7)",,
CS82_N30_n5,25889,ABC_K_local_search,True,11.050693685056372,1.4294409083960282,0.999762575780689,1.0000065412903951,0.02853050818362146,1.5057314561861546e-09,5.0,-0.007248193052884759,"(14, 16)",,
CS82_N30_n5,25890,ABC_K_local_search,True,11.052392704400129,1.429432385228543,0.9999162870321113,1.0000005786631978,0.02814170082582014,1.5057314561861546e-09,5.0,-0.01767853759117103,"(6, 13)",,
CS82_N30_n5,25891,Direct_Global_CaDsd_random,False,0.0,0.0,0.0,0.0,0.10033553342956511,0.00015036666666665144,,,None,,
CS82_N30_n5,25892,Direct_K_random_local,True,10.875328272640106,1.4273165498797098,0.9838971666564441,0.9985203851296987,0.003643457755977447,1.5057314561861546e-09,5.0,-0.019458554070666562,"(8, 12)",,
CS82_N30_n5,25893,Direct_K_random_local,True,10.982772918789664,1.4291315804109754,0.9936177452237052,0.9997901419928517,0.006949868799548035,1.5057314561861546e-09,5.0,0.13707683392136205,"(7, 17)",,
CS82_N30_n5,25894,ABC_K_local_search,True,11.04868197200076,1.4296750700886154,0.9995805749503763,1.0001703558439954,0.02802633857097966,1.5057314839417302e-09,5.0,0.007730760695182317,"(28, 29)",,
CS82_N30_n5,25895,ABC_K_local_search,True,11.046355739449858,1.4293494556758328,0.9993701193615024,0.9999425629070448,0.028118914420459547,1.5057314561861546e-09,5.0,-0.05182038559149321,"(18, 23)",,
CS82_N30_n5,25896,ABC_K_local_search,True,10.900285548968245,1.4259710091440525,0.9861550657148563,0.9975790733697465,0.027879692301076172,1.5057314561861546e-09,5.0,-0.04201946001681944,"(6, 8)",,
CS82_N30_n5,25897,ABC_K_local_search,True,11.02709042440415,1.4293465087305806,0.9976271752946183,0.9999405012866505,0.028277316011257284,1.5057314561861546e-09,5.0,0.03917897569525554,"(7, 14)",,
CS82_N30_n5,25898,ABC_K_local_search,True,11.040136858247076,1.4292559954725181,0.9988074936235204,0.9998771801310824,0.02823020587990264,1.5057314561861546e-09,5.0,-0.010096949147464741,"(11, 15)",,
CS82_N30_n5,25899,ABC_K_local_candidate,True,11.051984610099188,1.4294459591250634,0.9998793665073825,1.0000100746733032,0.02733060571953925,1.5057314561861546e-09,4.0,0.021231729775820118,"(12, 13)",,
CS82_N30_n5,25900,ABC_K_local_candidate,True,10.998225173162183,1.4318114630835068,0.995015719511417,1.0016649310706522,0.00885123113884922,1.5057314561861546e-09,4.0,0.015092195570843773,"(3, 10)",,
CS82_N30_n5,25901,ABC_K_local_candidate,True,11.017422785466024,1.4296584086109823,0.9967525384725363,1.0001586998276306,0.026812995668386342,1.5057314561861546e-09,4.0,-0.005288239091927739,"(13, 17)",,
CS82_N30_n5,25902,ABC_K_local_candidate,True,11.02312186593449,1.4288108765620318,0.9972681375408953,0.9995657843822103,0.027611734826663403,1.5057314839417302e-09,4.0,0.054880467717091035,"(7, 15)",,
CS82_N30_n5,25903,ABC_K_local_candidate,True,11.0401082794618,1.4301217781592388,0.998804908084477,1.0004828633355936,0.009149163530299204,1.5057314561861546e-09,4.0,-0.039681821764332985,"(1, 9)",,
CS82_N30_n5,25904,ABC_K_local_candidate,True,11.022803615553274,1.4288056409587324,0.997239345246951,0.9995621216651884,0.026714854650103745,1.5057314561861546e-09,4.0,-0.06135782238493271,"(3, 6)",,
CS82_N30_n5,25905,ABC_K_local_candidate,True,11.041076158421488,1.4292051879615641,0.9988924726473324,0.9998416362740385,0.026145381846155447,1.5057314561861546e-09,4.0,-0.024835062931131132,"(6, 10)",,
CS82_N30_n5,25906,ABC_K_local_candidate,True,11.042239099738985,1.4294751209270788,0.9989976846132234,1.0000304756514757,0.0057619460752635545,1.5057314561861546e-09,4.0,-0.11334695277311584,"(15, 16)",,
CS82_N30_n5,25907,ABC_K_local_candidate,True,11.052957182265418,1.4294374953619458,0.9999673556673172,1.000004153604141,0.006255618392376353,1.5057314561861546e-09,4.0,-0.009308346731428772,"(24, 25)",,
CS82_N30_n5,25908,ABC_K_local_candidate,True,11.042793293491199,1.4294972426292842,0.9990478228388393,1.0000459515251405,0.02789396713557733,1.5057314561861546e-09,4.0,-0.030133737111250603,"(5, 17)",,
CS82_N30_n5,25909,ABC_K_local_candidate,True,11.051704385644843,1.4294444574323895,0.9998540144407833,1.000009024120959,0.004073788664066619,1.5057314561861546e-09,4.0,0.026630799645575968,"(11, 12)",,
CS82_N30_n5,25910,ABC_K_local_candidate,True,11.053283382038002,1.4294338123444985,0.9999968671472433,1.000001577043251,0.005165949297716874,1.5057314561861546e-09,4.0,-0.043375065073048065,"(7, 8)",,
CS82_N30_n5,25911,ABC_K_local_candidate,True,11.033036306389503,1.4294656477091563,0.9981651026373156,1.0000238483891426,0.029784918978666624,1.5057314839417302e-09,4.0,0.035272770393023005,"(1, 9)",,
CS82_N30_n5,25912,ABC_K_local_candidate,True,11.038029434949939,1.4295835167066597,0.998616833832936,1.0001063070398124,0.027726581718543964,1.5057314561861546e-09,4.0,-0.11606718107173362,"(10, 13)",,
CS82_N30_n5,25913,ABC_K_local_candidate,True,11.05331787954845,1.4294315536511644,0.9999999881567372,0.9999999969093012,0.02710134452636787,1.505731428430579e-09,4.0,-0.05849265038922387,"(20, 23)",,
CS82_N30_n5,25914,ABC_K_local_candidate,True,11.050510904368844,1.4294217515822132,0.9997460395073858,0.9999931395897633,0.027679379764569016,1.5057314561861546e-09,4.0,-0.014198218869255246,"(6, 9)",,
CS82_N30_n5,25915,ABC_K_local_candidate,True,11.031589775603392,1.429785408663153,0.9980342341700604,1.0002475463704776,0.005938385663542586,1.5057314839417302e-09,4.0,0.05238764330133516,"(4, 11)",,
CS82_N30_n5,25916,ABC_K_local_candidate,True,11.015040323083575,1.428647154944021,0.9965369957386536,0.9994512482107605,0.027884530816530192,1.505731428430579e-09,4.0,0.05710849049899882,"(7, 12)",,
CS82_N30_n5,25917,ABC_K_local_candidate,True,11.0453244602097,1.4299495510086673,0.9992768189390245,1.0003623768739653,0.006512998519359828,1.5057314561861546e-09,4.0,0.026657559427733964,"(27, 28)",,
CS82_N30_n5,25918,ABC_K_local_candidate,True,11.046189127363203,1.429480067506162,0.9993550458707644,1.0000339361732862,0.025826172582283546,1.5057314561861546e-09,4.0,0.023579481290497434,"(14, 17)",,
CS82_N30_n5,25919,ABC_Global_CaDsd_jump,False,0.0,0.0,0.0,0.0,0.09814744802765082,6.426666666664582e-05,,,None,,
CS82_N30_n5,25920,ABC_K_local_candidate,True,11.040469690691223,1.429533895164782,0.9988376051650352,1.0000715928615802,0.026827009215182922,1.5057314561861546e-09,4.0,-0.08058887025245723,"(20, 22)",,
CS82_N30_n5,25921,ABC_Global_CaDsd_jump,False,0.0,0.0,0.0,0.0,0.09634451404034433,0.00010196666666664744,,,None,,
CS82_N30_n5,25922,ABC_K_local_candidate,True,10.894386839432984,1.4320604581995,0.985621406090689,1.0018391227726526,0.028424813910387533,1.5057314561861546e-09,4.0,0.027421797789869844,"(6, 7)",,
CS82_N30_n5,25923,ABC_K_local_candidate,True,11.053317879546878,1.4294315536511546,0.9999999881565949,0.9999999969092943,0.007325408498544029,1.5057314839417302e-09,4.0,0.058692521857080765,"(12, 14)",,
CS82_N30_n5,25924,ABC_K_local_candidate,True,10.981292553803886,1.4280202745036639,0.993483815757062,0.9990126959507251,0.028887646654249175,1.5057314561861546e-09,4.0,0.0963036859247315,"(5, 15)",,
CS82_N30_n5,25925,ABC_K_local_candidate,True,11.00672361942249,1.43022228499147,0.9957845788034656,1.000553175783688,0.028323482461414008,1.5057314561861546e-09,4.0,-0.11710389183673584,"(6, 11)",,
CS82_N30_n5,25926,ABC_K_local_candidate,True,11.04798291771886,1.429358591673988,0.9995173311098176,0.9999489542575809,0.027624838798514163,1.5057314561861546e-09,4.0,0.042832911293992575,"(9, 11)",,
CS82_N30_n5,25927,ABC_K_local_candidate,True,10.990716916979162,1.4289005616545436,0.994336443281789,0.9996285261707245,0.027380669629343882,1.505731428430579e-09,4.0,0.056208016683997025,"(1, 13)",,
CS82_N30_n5,25928,ABC_K_local_candidate,True,10.979881701148278,1.428103981881653,0.9933561751106721,0.9990712558569456,0.026763938336055434,1.5057314561861546e-09,4.0,0.02873259491015409,"(0, 17)",,
CS82_N30_n5,25929,ABC_Global_CaDsd_jump,False,0.0,0.0,0.0,0.0,0.09875523578082367,0.00018146666666665756,,,None,,
CS82_N30_n5,25930,ABC_K_local_candidate,True,11.053317879548318,1.4294315536511635,0.9999999881567252,0.9999999969093005,0.02780700152313241,1.505731428430579e-09,4.0,0.0714847566452992,"(6, 8)",,
CS82_N30_n5,25931,ABC_K_local_candidate,True,11.02747660968961,1.4291448794871875,0.9976621136981905,0.9997994457444982,0.02772804385268649,1.5057314561861546e-09,4.0,0.04428857253196601,"(0, 7)",,
CS82_N30_n5,25932,ABC_K_local_candidate,True,11.048998678428719,1.4295242135695438,0.9996092275619867,1.0000648198228967,0.007267295264409413,1.5057314561861546e-09,4.0,-0.01126338227999571,"(7, 15)",,
CS82_N30_n5,25933,ABC_K_local_candidate,True,10.971471833803266,1.4292319222369754,0.9925953296037341,0.9998603390060864,0.02850100047548117,1.5057314561861546e-09,4.0,-0.02451241828344847,"(20, 22)",,
CS82_N30_n5,25934,ABC_K_local_candidate,True,11.015260089845128,1.4281867559624344,0.9965568781632201,0.9991291628482346,0.027515950569047886,1.5057314561861546e-09,4.0,0.039603097004833394,"(15, 16)",,
CS82_N30_n5,25935,ABC_K_local_candidate,True,11.046273017266293,1.429448648133435,0.9993626354382599,1.0000119558465264,0.005113715723799006,1.5057314561861546e-09,4.0,0.02841953587592585,"(7, 17)",,
CS82_N30_n5,25936,ABC_K_local_candidate,True,11.014316787802194,1.428822494668494,0.9964715370880749,0.999573912163073,0.0276851376498717,1.5057314561861546e-09,4.0,0.07517913698759991,"(1, 4)",,
CS82_N30_n5,25937,ABC_K_local_candidate,True,11.025535326646738,1.429038214572642,0.9974864847113978,0.9997248252326286,0.02563901210034276,1.5057314561861546e-09,4.0,0.007530402336205313,"(8, 10)",,
CS82_N30_n5,25938,ABC_K_local_candidate,True,10.998185837443009,1.427129027817623,0.9950121607864136,0.9983891986723771,0.006356019686177637,1.5057314561861546e-09,4.0,0.15943805666305955,"(4, 6)",,
CS82_N30_n5,25939,ABC_K_local_candidate,True,11.05331787954845,1.429431553651165,0.9999999881567372,0.9999999969093016,0.0289762085799962,1.5057314561861546e-09,4.0,0.0452566040620216,"(3, 5)",,
CS82_N30_n5,25940,ABC_K_local_candidate,True,10.903563164920559,1.4268999572741063,0.9864515935039975,0.998228945778684,0.027368987114017883,1.5057314561861546e-09,4.0,-0.10114997888383935,"(0, 14)",,
CS82_N30_n5,25941,ABC_K_local_candidate,True,11.029869378882752,1.4291992985582673,0.9978785888951293,0.9998375161724055,0.026544606699756928,1.5057314561861546e-09,4.0,-0.035746050769102186,"(0, 7)",,
CS82_N30_n5,25942,ABC_K_local_candidate,True,11.045366065886228,1.429169012074501,0.9992805830283675,0.9998163283907343,0.027612841419509506,1.5057314561861546e-09,4.0,-0.03396338401021829,"(24, 25)",,
CS82_N30_n5,25943,ABC_K_local_candidate,True,11.044419073049566,1.4295397911784917,0.9991949080450037,1.000075717587718,0.02721506816970285,1.5057314839417302e-09,4.0,-0.008755142606941293,"(19, 23)",,
CS82_N30_n5,25944,ABC_Global_CaDsd_jump,False,0.0,0.0,0.0,0.0,0.09363542594972693,2.7366666666667205e-05,,,None,,
CS82_N30_n5,25945,ABC_K_local_candidate,True,11.007733543330577,1.4280627666304537,0.9958759471968414,0.9990424225413758,0.006099599281105465,1.5057314561861546e-09,4.0,-0.10563116972138323,"(2, 6)",,
CS82_N30_n5,25946,ABC_K_local_candidate,True,11.051009631816358,1.4293875888753866,0.9997911596647034,0.9999692400846533,0.02500701952120687,1.5057314561861546e-09,4.0,0.024235683917317785,"(4, 11)",,
CS82_N30_n5,25947,ABC_K_local_candidate,True,10.979322852025051,1.4294518498365674,0.9933056157109789,1.00001419569013,0.027522230310418613,1.5057314561861546e-09,4.0,-0.01892148278197176,"(3, 8)",,
CS82_N30_n5,25948,ABC_K_local_candidate,True,11.032542999765123,1.429464307353319,0.9981204729049662,1.0000229107046277,0.02502250382485794,1.5057314561861546e-09,4.0,-0.04671658609306471,"(1, 8)",,
CS82_N30_n5,25949,ABC_K_local_candidate,True,10.962892014065151,1.4286237991097819,0.991819108406624,0.9994349089645005,0.004842591922835292,1.5057314561861546e-09,4.0,-0.08270955591903209,"(11, 16)",,
CS82_N30_n5,25950,ABC_K_local_candidate,True,11.045391773563098,1.429496991701777,0.9992829088165921,1.0000457759815786,0.025915646894125115,1.5057314839417302e-09,4.0,0.013783224704602625,"(15, 17)",,
CS82_N30_n5,25951,ABC_K_local_candidate,True,11.039972775034217,1.4295260710281958,0.9987926489214406,1.0000661192615732,0.026805871286739783,1.5057314561861546e-09,4.0,0.07007472751493665,"(6, 17)",,
CS82_N30_n5,25952,ABC_K_local_candidate,True,11.052689316375266,1.4294286232411209,0.9999431216870862,0.9999979468565883,0.025538455511470083,1.5057314561861546e-09,4.0,0.01131555691925097,"(10, 13)",,
CS82_N30_n5,25953,ABC_K_local_candidate,True,11.04199840219748,1.429248028459467,0.9989759085690276,0.999871606577731,0.028264160902546777,1.5057314561861546e-09,4.0,0.002915353739602321,"(19, 22)",,
CS82_N30_n5,25954,ABC_Global_CaDsd_jump,False,0.0,0.0,0.0,0.0,0.09505921504411415,4.413333333333491e-05,,,None,,
CS82_N30_n5,25955,ABC_K_local_candidate,True,11.051895004575103,1.4294650967999631,0.9998712598443877,1.0000234629847558,0.02676901580893072,1.5057314561861546e-09,4.0,0.035738828310962395,"(11, 12)",,
